lat,lon,road_class
13.8634977,100.5332302,motorway
13.8269694,100.6289622,primary
13.8249385,100.6281608,primary
13.8284119,100.5284116,primary
13.8239144,100.5731948,primary
13.8222421,100.5743491,primary
13.8205404,100.575119,primary
13.8186266,100.5755602,primary
13.8162019,100.5755542,primary
13.8136522,100.5754333,primary
13.8100183,100.5752622,primary
13.7709127,100.5733348,primary
13.808615,100.5751562,primary
13.806672,100.5750592,primary
13.8020069,100.5748263,primary
13.8094911,100.5750888,primary
13.8122833,100.5752078,primary
13.8153269,100.5753412,primary
13.8171926,100.5754304,primary
13.8192133,100.5752865,primary
13.8211943,100.5746952,primary
13.8228261,100.5737996,primary
13.8243242,100.5725302,primary
13.775228,100.5734143,primary
13.8020284,100.5806945,primary
13.8029694,100.5790129,primary
13.8040453,100.5770934,primary
13.8050266,100.5753132,primary
13.778136,100.5735958,primary
13.8094862,100.5752353,primary
13.7699336,100.57282,primary
13.8086222,100.5750912,primary
13.789416,100.5741328,primary
13.7894073,100.574204,primary
13.7869985,100.5740833,primary
13.7712341,100.5731778,primary
13.7735765,100.5733125,primary
13.7816874,100.5738654,primary
13.8020173,100.5747458,primary
13.8058094,100.5749398,primary
13.7866019,100.5739508,primary
13.7788155,100.5736944,primary
13.8109551,100.5649973,primary
13.8098082,100.567065,primary
13.8087953,100.568885,primary
13.8078404,100.5706096,primary
13.7866149,100.5740978,primary
13.7844428,100.5739934,primary
13.7819697,100.5738787,primary
13.7929594,100.5744069,primary
13.7690838,100.5725908,primary
13.7673978,100.5713115,primary
13.7658384,100.570081,primary
13.778133,100.5736595,primary
13.7756426,100.5735335,primary
13.7900846,100.5742335,primary
13.8010971,100.5746381,primary
13.7614003,100.5664845,primary
13.7629,100.567566,primary
13.7788187,100.5736251,primary
13.7813314,100.5737499,primary
13.7926036,100.5742939,primary
13.6600098,100.6430904,primary
13.6601441,100.6432946,primary
13.658433,100.6429193,primary
13.6599628,100.6432598,primary
13.6584542,100.6428029,primary
13.6623508,100.6437316,primary
13.6601975,100.6431272,primary
13.6624597,100.6435794,primary
13.6537459,100.641835,primary
13.6577213,100.6426392,primary
13.7561309,100.5648204,primary
13.7559006,100.5678016,primary
13.7555776,100.5720583,primary
13.7553717,100.574668,primary
13.7549944,100.5790651,primary
13.7551529,100.5770177,primary
13.755403,100.5733457,primary
13.7555671,100.5712858,primary
13.7557077,100.5692844,primary
13.7559579,100.5660706,primary
13.7563143,100.5614159,primary
13.7554399,100.5753188,primary
13.75555,100.5733871,primary
13.7552948,100.5766965,primary
13.7548992,100.5792925,primary
13.7131175,100.6454467,primary
13.7134375,100.6459332,primary
13.7157522,100.6507925,primary
13.714703,100.6487359,primary
13.7138025,100.6470409,primary
13.7418368,100.6389256,primary
13.7422834,100.6369636,primary
13.7420582,100.6396551,primary
13.7490057,100.6070937,primary
13.7476437,100.6050271,primary
13.7457579,100.6085295,primary
13.7492309,100.6005325,primary
13.7483842,100.6030935,primary
13.7468606,100.6067371,primary
13.7412661,100.6011492,primary
13.7429828,100.6013865,primary
13.7446707,100.6027139,primary
13.7460225,100.6040719,primary
13.7526413,100.5898761,primary
13.7518068,100.5924592,primary
13.7499865,100.5979898,primary
13.7490642,100.6007712,primary
13.7478488,100.6044338,primary
13.7474635,100.6056915,primary
13.761606,100.6363724,primary
13.7613625,100.6342478,primary
13.7610593,100.6319071,primary
13.7608353,100.6297063,primary
13.7605665,100.6272968,primary
13.7602838,100.6248419,primary
13.7515736,100.5934383,primary
13.7509853,100.5952122,primary
13.7503705,100.5971037,primary
13.7477122,100.6051066,primary
13.7528503,100.5894032,primary
13.7418783,100.6135556,motorway
13.7431775,100.611514,motorway
13.7485148,100.602167,primary
13.7494895,100.5990636,primary
13.7504007,100.5963188,primary
13.7509974,100.5944788,primary
13.7456863,100.6084893,primary
13.7467745,100.6067279,primary
13.7450519,100.6093436,primary
13.7489864,100.6007415,primary
13.7499121,100.5979637,primary
13.7513684,100.5935598,primary
13.748153,100.603053,primary
13.7490009,100.6005397,primary
13.7435848,100.611082,motorway
13.7447944,100.6094129,motorway
13.7459225,100.6077581,motorway
13.7474386,100.6051108,primary
13.7614743,100.5667124,primary
13.7597794,100.5659093,primary
13.7578314,100.5654241,primary
13.7706169,100.5341615,motorway
13.769565,100.5360659,motorway
13.7675298,100.532402,primary
13.7687184,100.5297126,primary
13.7691862,100.528663,primary
13.7700507,100.5267711,primary
13.7747183,100.5326837,motorway
13.772789,100.5325302,motorway
13.7711062,100.5334222,motorway
13.7580483,100.5484848,motorway
13.7555065,100.5534635,motorway
13.7549788,100.5559263,motorway
13.754427,100.5585425,motorway
13.7703554,100.5515561,motorway
13.7711752,100.5520057,motorway
13.7492205,100.5497147,motorway
13.746573,100.5500601,motorway
13.7432532,100.5504056,motorway
13.7493481,100.5496423,motorway
13.751552,100.5490018,motorway
13.7432994,100.550315,motorway
13.7452862,100.5500822,motorway
13.7481538,100.5497765,motorway
13.7740278,100.5536542,trunk
13.7157238,100.5560375,motorway
13.7165488,100.5562959,motorway
13.7249325,100.5524824,motorway
13.7229279,100.5526824,motorway
13.7196329,100.5530692,motorway
13.7405414,100.5508247,motorway
13.7371591,100.5512171,motorway
13.7351951,100.5514336,motorway
13.7158368,100.5558909,motorway
13.7173268,100.5547564,motorway
13.7186462,100.5532907,motorway
13.7205327,100.5527288,motorway
13.7216396,100.552601,motorway
13.7249206,100.5523773,motorway
13.7233052,100.5517369,primary
13.7071433,100.5483037,motorway
13.7056916,100.5471485,motorway
13.7049675,100.5451834,motorway
13.7036772,100.5434799,motorway
13.7012374,100.5419982,motorway
13.6992004,100.5408003,motorway
13.7461685,100.5306764,primary
13.7463061,100.5306997,primary
13.7428693,100.5504072,primary
13.7440133,100.5439441,primary
13.7436896,100.5458326,primary
13.7400883,100.5561841,primary
13.7389559,100.5577827,primary
13.7375701,100.5597276,primary
13.7433886,100.5475581,primary
13.7430333,100.5495401,primary
13.7453265,100.5357592,primary
13.7446402,100.5401936,primary
13.7432617,100.5474244,primary
13.7436167,100.5454033,primary
13.8638152,100.6157323,primary
13.867027,100.6097238,primary
13.737315,100.5128742,primary
13.7467319,100.5041355,primary
13.7456378,100.5056577,primary
13.7201757,100.5589421,primary
13.7150093,100.5558529,primary
13.7136396,100.5545463,primary
13.7129172,100.5538453,primary
13.7171885,100.5578576,primary
13.7021379,100.5457473,primary
13.7000562,100.5457714,primary
13.7110263,100.5516132,primary
13.7127971,100.5532562,primary
13.707534,100.5481785,primary
13.7096889,100.5502952,primary
13.6846061,100.5226372,primary
13.6863532,100.5192118,primary
13.7651336,100.5375273,primary
13.7660181,100.5357305,primary
13.8123285,100.5625219,primary
13.8110277,100.5648656,primary
13.7564371,100.5095425,primary
13.7563766,100.5067514,primary
13.7444886,100.5071139,primary
13.7432922,100.5086301,primary
13.7421008,100.5101398,primary
13.7413336,100.5001563,primary
13.7431321,100.5013513,primary
13.7810367,100.6185362,primary
13.779874,100.6206164,primary
13.7788308,100.6224667,primary
13.7777941,100.6243306,primary
13.813096,100.5599676,primary
13.8140378,100.5603512,primary
13.7974285,100.5889039,primary
13.79861,100.5868162,primary
13.7972025,100.5892959,primary
13.7632929,100.6455435,primary
13.7662641,100.6478775,primary
13.766014,100.6459911,primary
13.7701715,100.6527791,primary
13.7675881,100.650169,primary
13.7694709,100.639216,primary
13.7692802,100.6519867,primary
13.767899,100.6506825,primary
13.7666772,100.6491285,primary
13.7662013,100.6472217,primary
13.7660225,100.6453109,primary
13.7677764,100.6419915,primary
13.7662534,100.6448792,primary
13.766269,100.6472029,primary
13.7997001,100.6144724,primary
13.7677795,100.6418842,primary
13.7688341,100.6399485,primary
13.7700943,100.6378432,primary
13.7710353,100.636186,primary
13.7721324,100.6342205,primary
13.7900298,100.6100359,primary
13.8235804,100.5231735,primary
13.8249074,100.5245832,primary
13.8265994,100.5264176,primary
13.753272,100.5318798,primary
13.8282757,100.5285728,primary
13.7308988,100.5337201,primary
13.7300619,100.5356621,primary
13.8304473,100.5317981,primary
13.732721,100.5293438,primary
13.8275773,100.5277981,primary
13.8260952,100.5261433,primary
13.8295205,100.5300283,primary
13.8281781,100.5284561,primary
13.8384126,100.5164608,primary
13.837148,100.517947,primary
13.8359164,100.5194182,primary
13.8344137,100.521199,primary
13.8283324,100.5283128,primary
13.8306703,100.5352442,primary
13.8307383,100.5333499,primary
13.8336231,100.5221329,primary
13.8321946,100.5238518,primary
13.7334437,100.5289179,primary
13.7529416,100.5316537,primary
13.7532868,100.5314452,primary
13.8296902,100.5266531,primary
13.8309153,100.5251864,primary
13.8325924,100.5232016,primary
13.8301809,100.5425354,primary
13.8301143,100.5446226,primary
13.8307073,100.5367724,primary
13.72724,100.5423145,primary
13.7257816,100.5457002,primary
13.7257095,100.5456683,primary
13.7267818,100.5431022,primary
13.7268579,100.5431376,primary
13.7253045,100.546581,primary
13.7507007,100.5388321,primary
13.7518843,100.535471,primary
13.7525202,100.5336487,primary
13.753998,100.5298733,primary
13.7560925,100.5237664,primary
13.7554591,100.5255501,primary
13.7561968,100.5234698,primary
13.7686009,100.5285757,motorway
13.7664905,100.5276908,motorway
13.7642517,100.5268167,motorway
13.7620555,100.5259139,motorway
13.7722757,100.5299952,motorway
13.7742005,100.5308962,motorway
13.9005071,100.5907793,motorway
13.8987231,100.5899806,motorway
13.8970234,100.5889154,motorway
13.9527516,100.6218112,primary
13.9545892,100.6213705,primary
13.9964,100.6149362,trunk
13.9940343,100.61489,trunk
13.9920811,100.615034,trunk
13.9881787,100.6157443,trunk
13.9719879,100.6183607,trunk
13.9551276,100.6215787,primary
13.9525823,100.6220452,primary
13.9305078,100.6075139,trunk
13.9276748,100.6059173,trunk
13.9258367,100.6049005,trunk
13.9241808,100.6039657,trunk
13.9225331,100.6030388,trunk
13.9205609,100.6019233,trunk
13.9184132,100.6007324,trunk
13.9165808,100.5997228,trunk
13.9147575,100.5986607,trunk
14.0954187,100.9447551,primary
14.0961349,100.9465321,primary
14.0978678,100.9508966,primary
14.0985513,100.9526147,primary
14.0993966,100.9547011,primary
14.1002392,100.9565662,primary
14.1019597,100.9603472,primary
14.1028595,100.9623196,primary
14.1038681,100.9645092,primary
14.1046733,100.9662573,primary
14.1055098,100.9680417,primary
14.1063331,100.969714,primary
14.1073222,100.9717441,primary
14.1083572,100.9738338,primary
14.1093579,100.9757637,primary
14.1103358,100.9776653,primary
14.1112519,100.9794587,primary
14.1123386,100.9815204,primary
14.1134176,100.9835626,primary
14.114441,100.9854829,primary
14.1153303,100.9871219,primary
14.1163261,100.9889553,primary
14.1173462,100.9908223,primary
14.1183974,100.9927469,primary
14.1193582,100.9945229,primary
13.8628653,100.6173722,primary
13.828866,100.412979,trunk
13.8329482,100.4133188,trunk
13.8350502,100.4135095,trunk
13.8384561,100.4132271,trunk
13.798066,100.4103776,trunk
13.8023594,100.4107304,trunk
13.8023526,100.4108923,trunk
13.79808,100.4105441,trunk
13.7943943,100.410199,trunk
13.7733082,100.4817411,primary
13.7748786,100.4802542,primary
13.7757248,100.4837478,primary
13.7772316,100.4850446,primary
13.7789545,100.486523,primary
13.7803735,100.4877676,primary
13.7814604,100.4893692,primary
13.7670165,100.4868204,primary
13.7735352,100.4819419,primary
13.7739035,100.4824964,primary
13.7755429,100.4838112,primary
13.7793222,100.4761644,primary
13.7756178,100.4799609,primary
13.7742908,100.4812349,primary
13.7733958,100.4820656,primary
13.7700427,100.4790996,primary
13.7680912,100.4774809,primary
13.7666236,100.4762333,primary
13.7725714,100.4828077,primary
13.7726707,100.4823333,primary
13.770206,100.484356,primary
13.7492208,100.6504735,primary
13.8764583,100.5968805,primary
13.7665822,100.4871591,primary
13.7581962,100.4941794,primary
13.7565682,100.5014926,primary
13.7564456,100.5021124,primary
13.7563561,100.5019737,primary
13.7559168,100.5051881,primary
13.7562778,100.5033619,primary
13.7815902,100.4898214,primary
13.7803737,100.4879746,primary
13.7788748,100.4866214,primary
13.7770729,100.4850809,primary
13.7847137,100.4945608,primary
13.7858082,100.4966178,primary
13.7846433,100.4947327,primary
13.7877013,100.4993377,primary
13.7886933,100.5008878,primary
13.7899175,100.5027828,primary
13.7843501,100.4953963,primary
13.7833034,100.4977087,primary
13.7846778,100.4939791,primary
13.7853647,100.4919172,primary
13.9291205,100.4143692,trunk
13.9309339,100.4148199,trunk
13.9165581,100.4106014,trunk
13.9183955,100.4111521,trunk
13.9086007,100.4084088,trunk
13.9056613,100.4075264,trunk
13.903647,100.4072726,trunk
13.9007528,100.4075473,trunk
13.9183584,100.411327,trunk
13.9165415,100.4107745,trunk
13.769563,100.529035,motorway
13.7697247,100.5289395,motorway
13.8917965,100.5646759,primary
13.8911633,100.566463,primary
13.8942619,100.5569435,primary
13.8990066,100.5440567,primary
13.8899069,100.569395,primary
13.8905212,100.5677006,primary
13.9071285,100.5092631,primary
13.9069202,100.5113958,primary
13.9067119,100.5135663,primary
13.9064624,100.5162176,primary
13.8963118,100.5518736,primary
13.8937806,100.5589883,primary
13.8930794,100.5609239,primary
13.9264182,100.4609503,primary
13.925977,100.4630287,primary
13.9255618,100.4649686,primary
13.9251465,100.4670449,primary
13.8907902,100.567485,primary
13.8901248,100.5693935,primary
13.8892161,100.5719778,primary
13.8885273,100.5739602,primary
13.8874375,100.5760818,primary
13.9167308,100.4931343,primary
13.8915559,100.5645613,primary
13.8876538,100.5752843,primary
13.8886622,100.5729278,primary
13.8898391,100.5695897,primary
13.9070852,100.5070755,primary
13.9072831,100.5050099,primary
13.8927135,100.5614308,primary
13.8935472,100.5590955,primary
13.8834565,100.5828725,primary
13.8782357,100.5922764,primary
13.8773259,100.5939529,primary
13.8762129,100.5959297,primary
13.8747621,100.5970026,primary
13.8733588,100.5981862,primary
13.897499,100.5478173,primary
13.8981394,100.5460174,primary
13.7425475,100.6370204,primary
13.7425507,100.6355071,primary
13.7423747,100.6334343,primary
13.7418082,100.6308844,primary
13.7413349,100.6286932,primary
13.7409281,100.6267353,primary
13.7686551,100.6404138,primary
13.7561696,100.5058679,primary
13.7562132,100.5055153,primary
13.7563764,100.5057844,primary
13.5958208,100.8024876,trunk
13.5949309,100.8050277,trunk
13.5938778,100.8096336,trunk
13.573969,100.9021675,trunk
13.5744111,100.9002564,trunk
13.5750449,100.8973561,trunk
13.5756911,100.8942786,trunk
13.5762133,100.8918361,trunk
13.5936837,100.809573,trunk
13.5941959,100.8071439,trunk
13.5948138,100.804619,trunk
13.5955832,100.802397,trunk
13.5810593,100.8689021,trunk
13.5843778,100.8533394,trunk
13.5847552,100.8516307,trunk
13.5851737,100.8497126,trunk
13.5855907,100.8477603,trunk
13.5862426,100.8446753,trunk
